system:index,.geo,VV,VH,NDVI,soil_moisture
20200207_49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.87958789160855]}",-7.535874064630471,-14.41448753974035,0.07234825,0.22983918
20200207_50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.87958789160855]}",-7.534688285255021,-14.69273212282353,0.08378465,0.22983918
20200207_51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.87958789160855]}",-8.770635504336358,-14.64550117607734,0.083657585,0.22983918
20200207_52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.87958789160855]}",-7.540220041863447,-14.632509670829595,0.023332238,0.22983918
20200207_53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.87958789160855]}",-8.281295110727985,-13.634070945182874,0.03243809,0.23382966
20200207_54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75941948621985,30.888571044449748]}",-12.38586304416257,-18.19150377822427,0.32836616,0.23860674
20200207_55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76840263906104,30.888571044449748]}",-9.89676861223619,-16.354943498369686,0.41520786,0.23860674
20200207_56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.888571044449748]}",-8.579677935335376,-16.010481817626218,0.23127036,0.23860674
20200207_57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.888571044449748]}",-7.911139731213488,-15.166195230934076,0.084971465,0.23860674
20200207_58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.888571044449748]}",-6.138840281507725,-14.336785866555308,0.14773396,0.23860674
20200207_59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.888571044449748]}",-6.1597644863936365,-14.53414550079966,0.067941956,0.23860674
20200207_60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.888571044449748]}",-6.815551923084381,-13.469486390157725,0.084734365,0.23860674
20200207_61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.888571044449748]}",-8.73471294063689,-14.600806105367276,0.06855488,0.23860674
20200207_62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.888571044449748]}",-7.209328206688296,-12.7227179921672,-0.0029382957,0.23860674
20200207_63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.888571044449748]}",-7.169709925437,-12.21569253856998,-0.018713849,0.24172306
20200207_64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75941948621985,30.897554197290944]}",-6.1056065847327625,-17.623952850284724,0.31928515,0.23860674
20200207_65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76840263906104,30.897554197290944]}",-12.714866039502146,-19.24001957940905,0.45079857,0.23860674
20200207_66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.897554197290944]}",-8.658380154897008,-15.85120240883581,0.17428397,0.23860674
20200207_67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.897554197290944]}",-8.410291831805658,-15.7066726241814,0.121105045,0.23860674
20200207_68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.897554197290944]}",-10.588351017187478,-18.415849095889904,0.18912458,0.23860674
20200207_69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.897554197290944]}",-9.575381319246478,-18.27569799694409,0.28509405,0.23860674
20200207_70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.897554197290944]}",-6.549554725034994,-17.260115934047235,0.16886227,0.23860674
20200207_71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.897554197290944]}",-5.523012406084354,-11.997177332613582,0.05792489,0.23860674
20200207_72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.897554197290944]}",-7.597686531134485,-13.938533869202116,-0.035904728,0.24172306
20200207_73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75941948621985,30.906537350132137]}",-11.909215220133763,-18.89301928604124,0.32948977,0.23860674
20200207_74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76840263906104,30.906537350132137]}",-9.606784778294218,-16.65904976766698,0.25819057,0.23860674
20200207_75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.906537350132137]}",-9.931644873020405,-17.144315672768887,0.38259706,0.23860674
20200207_76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.906537350132137]}",-11.565986263770032,-18.37388476342494,0.3261767,0.23860674
20200207_77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.906537350132137]}",-8.293351784997292,-16.881861514087344,0.2587706,0.23860674
20200207_78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.906537350132137]}",-7.005464961148595,-17.224662125509468,0.22447743,0.23860674
20200207_79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.906537350132137]}",-6.554707907522163,-14.104864133383634,0.20309478,0.23860674
20200207_80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.906537350132137]}",-4.441706259047608,-13.2660913121633,0.033753835,0.23860674
20200207_81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.906537350132137]}",-5.76253910512917,-14.776475375158606,0.06615331,0.24172306
20200207_82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75941948621985,30.915520502973333]}",-13.67714298942565,-20.122441757823747,0.39179632,0.23860674
20200207_83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76840263906104,30.915520502973333]}",-9.473914308687608,-16.56184582857218,0.24768375,0.23860674
20200207_84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.915520502973333]}",-8.377856056694421,-16.512285746128065,0.24454783,0.23860674
20200207_85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.915520502973333]}",-9.74304529379012,-17.22618661729318,0.27997753,0.23860674
20200207_86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.915520502973333]}",-4.381089680691766,-15.041655126069584,0.11668214,0.23860674
20200207_87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.915520502973333]}",-6.804904171087652,-13.889279744738586,0.031018207,0.23860674
20200207_88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.915520502973333]}",-6.180814433259617,-14.654143189243458,0.035586026,0.23860674
20200207_89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.915520502973333]}",-5.414128994410077,-15.253928854513283,0.06263499,0.24172306
20200207_90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75941948621985,30.92450365581453]}",-12.311316889636023,-18.70779574259169,0.47509882,0.23860674
20200207_91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.92450365581453]}",-8.23605446067781,-16.478896637189074,0.19880418,0.23860674
20200207_92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.92450365581453]}",-9.107279919194916,-16.804554165398148,0.24028777,0.23860674
20200207_93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.92450365581453]}",-8.736842217896093,-16.89853871339176,0.24292845,0.23860674
20200207_94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.92450365581453]}",-7.015938143901892,-15.693170135569476,0.026791696,0.23860674
20200207_95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.92450365581453]}",-7.1888244456457056,-14.771831201186238,-0.033806626,0.23860674
20200207_96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.92450365581453]}",-4.451233686067554,-15.828817949746735,-0.014290462,0.23860674
20200207_97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.92450365581453]}",-3.84907363244992,-14.511650541697067,-0.004303211,0.23860674
20200207_98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.92450365581453]}",-4.822525513121716,-14.921060789642215,0.050120983,0.24172306
20200207_99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.933486808655726]}",-12.871813804349443,-18.957668367454826,0.50661916,0.23860674
20200207_100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.933486808655726]}",-10.861266335394394,-17.996175966311064,0.5275398,0.23860674
20200207_101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.933486808655726]}",-10.41403207931828,-17.42333559669776,0.2786238,0.23860674
20200207_102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.933486808655726]}",-8.151717246929671,-16.011608611258985,0.051981807,0.23860674
20200207_103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.933486808655726]}",-7.499409803290501,-14.632465481130538,0.0033003301,0.23860674
20200207_104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.933486808655726]}",-8.366377084922117,-15.143377384908195,-0.009247027,0.23860674
20200207_105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.933486808655726]}",-8.999886100917875,-15.077669977584703,0.030907279,0.23860674
20200207_106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.76840263906104,30.94246996149692]}",-13.771099933203208,-19.38621392243868,0.61927253,0.23860674
20200207_107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.94246996149692]}",-13.254875796781434,-18.92182657884301,0.6325424,0.23860674
20200207_108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.94246996149692]}",-12.821125269658452,-18.35897588646234,0.58315176,0.23860674
20200207_109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.94246996149692]}",-13.407040380592685,-19.39775961558726,0.57434,0.23860674
20200207_110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.94246996149692]}",-12.70872412161994,-18.30586527961287,0.38932538,0.23860674
20200207_111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.94246996149692]}",-10.85016569139042,-18.53234832075102,0.2819663,0.23860674
20200207_112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.951453114338115]}",-11.990564994993084,-18.802042048465907,0.5566196,0.23860674
20200207_113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.951453114338115]}",-11.08936782347968,-17.891305219643428,0.56419694,0.23860674
20200207_114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.951453114338115]}",-13.005735682819967,-18.81059513879004,0.511021,0.23860674
20200207_115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.951453114338115]}",-10.69649109645323,-17.205026583217645,0.23363933,0.23860674
20200207_116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.951453114338115]}",-8.506911596923892,-16.651238486413614,0.2819319,0.23860674
20200207_117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.951453114338115]}",-7.399260962474444,-15.894374465205535,0.14202334,0.23860674
20200207_118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.96043626717931]}",-13.325788039523175,-18.855922464325367,0.6417078,0.23860674
20200207_119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.96043626717931]}",-12.51544370737616,-18.904524186448548,0.5842491,0.23860674
20200207_120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.96043626717931]}",-10.341896584994137,-17.990317983712842,0.39973083,0.23860674
20200207_121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.96043626717931]}",-10.190695194476982,-16.7072940835098,0.26495132,0.23860674
20200207_122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.969419420020504]}",-12.09715613049958,-18.23116257959773,0.41615632,0.24186024
20200207_123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.969419420020504]}",-12.47590566187716,-18.95608101834097,0.45766404,0.24186024
20200207_124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.9784025728617]}",-14.974578889300908,-19.72814353418845,0.62397003,0.24186024
20200207_125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.9784025728617]}",-13.421045811383843,-18.4695231546286,0.63243496,0.24186024
20200222_0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.816705821720188]}",-12.251549239508115,-19.27356085301638,0.53139406,0.21765636
20200222_1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.816705821720188]}",-11.744574304903487,-19.068104443603406,0.5846565,0.20612265
20200222_2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8492510146318,30.816705821720188]}",-12.297920200003192,-19.5932978331712,0.55266047,0.20612265
20200222_3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.858234167473,30.816705821720188]}",-12.109617476127836,-19.303123007308297,0.44693115,0.20612265
20200222_4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8672173203142,30.816705821720188]}",-10.016547963800711,-17.977738461782973,0.28929386,0.20612265
20200222_5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8762004731554,30.816705821720188]}",-12.022705426056769,-18.912851541895108,0.40041423,0.20612265
20200222_6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89416677883777,30.816705821720188]}",-12.449982249684528,-19.51619905480157,0.54051876,0.20612265
20200222_7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.82568897456138]}",-12.885754796097382,-19.75019484703415,0.5632184,0.21765636
20200222_8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.82568897456138]}",-11.095740449695397,-18.722203379645386,0.5494692,0.21765636
20200222_9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.82568897456138]}",-10.240439164556928,-17.860074521263453,0.5350588,0.21765636
20200222_10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8492510146318,30.82568897456138]}",-12.34780854871457,-19.751062519140287,0.59946436,0.20612265
20200222_11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8672173203142,30.82568897456138]}",-8.894584751908067,-17.186618180830234,0.36327985,0.20612265
20200222_12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8762004731554,30.82568897456138]}",-11.769962136799233,-18.93334803449581,0.34935623,0.20612265
20200222_13,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,30.82568897456138]}",-10.16103452801332,-17.35713488698446,0.48088598,0.20612265
20200222_14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89416677883777,30.82568897456138]}",-10.961248510716723,-18.305506311631763,0.3757875,0.20612265
20200222_15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.90314993167897,30.82568897456138]}",-11.521410924270455,-17.69183620250627,0.4061151,0.20612265
20200222_16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91213308452016,30.82568897456138]}",-12.7698531122946,-19.938678825309616,0.5677359,0.20612265
20200222_17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.834672127402577]}",-12.843159212934395,-19.737229459481615,0.5802016,0.21765636
20200222_18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80433525042582,30.834672127402577]}",-12.17104015448718,-19.865047677894378,0.6057186,0.21765636
20200222_19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.834672127402577]}",-12.70493793486563,-19.67172859030086,0.60686564,0.21765636
20200222_20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.834672127402577]}",-8.141414293858114,-15.11443035024744,0.33273348,0.21765636
20200222_21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.834672127402577]}",-12.30824234280407,-19.20382177676174,0.49285713,0.20612265
20200222_22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8492510146318,30.834672127402577]}",-12.175207718010109,-19.10879292730748,0.5742636,0.20612265
20200222_23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.858234167473,30.834672127402577]}",-10.122683313766473,-17.971939763083146,0.5203146,0.20612265
20200222_24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8672173203142,30.834672127402577]}",-10.69131479167624,-18.522830185900347,0.43207744,0.20612265
20200222_25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8762004731554,30.834672127402577]}",-12.085542893385506,-18.804208532725543,0.5530013,0.20612265
20200222_26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,30.834672127402577]}",-11.394907013784564,-17.805270570016077,0.4846296,0.20612265
20200222_27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89416677883777,30.834672127402577]}",-11.463713024699343,-17.992583288408273,0.28046712,0.20612265
20200222_28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.90314993167897,30.834672127402577]}",-12.480552591693977,-19.04494751755841,0.4618666,0.20612265
20200222_29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91213308452016,30.834672127402577]}",-12.366700228887977,-19.37413535729457,0.38512617,0.20612265
20200222_30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92111623736136,30.834672127402577]}",-12.203417934539296,-19.34652365742144,0.53910255,0.20713247
20200222_31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77738579190223,30.843655280243773]}",-8.742935917236528,-16.974469123487836,0.28823423,0.21765636
20200222_32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78636894474343,30.843655280243773]}",-11.164634103424731,-18.341047243706107,0.43546483,0.21765636
20200222_33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,30.843655280243773]}",-10.1599889794468,-17.755494883217587,0.4335891,0.21765636
20200222_34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81331840326702,30.843655280243773]}",-11.973369527510943,-19.000752722564744,0.31036943,0.21765636
20200222_35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82230155610821,30.843655280243773]}",-12.357984444567023,-19.31756456642256,0.5648134,0.21765636
20200222_36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83128470894941,30.843655280243773]}",-12.184299069936117,-19.18711602244831,0.39260772,0.21765636
20200222_37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84026786179061,30.843655280243773]}",-10.459433167815948,-17.473078969730665,0.31434673,0.20612265
20200222_38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.858234167473,30.843655280243773]}",-10.19577539803127,-18.13440273199868,0.2492137,0.20612265
20200222_39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8672173203142,30.843655280243773]}",-9.050716195855989,-16.933765973413585,0.26946983,0.20612265
20200222_40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,30.843655280243773]}",-11.758278133467282,-18.74326430272804,0.4982176,0.20612265
20200222_41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89416677883777,30.843655280243773]}",-12.093104677917282,-19.023864200297727,0.48083454,0.20612265
20200222_42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.90314993167897,30.843655280243773]}",-10.820548982532072,-18.13413977964948,0.2367049,0.20612265
20200222_43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91213308452016,30.843655280243773]}",-9.205187788019543,-16.805697311611766,0.28585032,0.20612265
