system:index,.geo,VV,VH,NDVI,soil_moisture
28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.392632393388002]}",-9.671923656967648,-16.438473852062987,0.35764983,0.23090084
29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.392632393388002]}",-10.860880689983986,-17.33189721134741,0.26129907,0.23090084
30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.392632393388002]}",-9.975028921949685,-16.437558739573483,0.3177231,0.23090084
31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.392632393388002]}",-9.622030019387475,-16.226928105686664,0.3545904,0.23090084
32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.401615546229197]}",-9.53740919217482,-16.84925481222693,0.31237006,0.23995459
33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.401615546229197]}",-8.844753618006118,-15.751582040741791,0.38330674,0.23995459
34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.401615546229197]}",-9.33756320622508,-16.32400076959347,0.41773424,0.23995459
35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.401615546229197]}",-8.865802141180835,-16.208170367294766,0.30572382,0.23188008
36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.401615546229197]}",-8.901391973460543,-16.292926707858893,0.2939453,0.23188008
37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.401615546229197]}",-9.343885306433114,-16.879275815170796,0.3335084,0.23188008
38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.401615546229197]}",-9.296059318642524,-16.05517594797286,0.28479657,0.23188008
39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.401615546229197]}",-9.212981911299137,-16.286997322437973,0.31240076,0.23188008
40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.401615546229197]}",-9.448353351783544,-16.772996014703782,0.26410526,0.23188008
41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.401615546229197]}",-9.22913591363968,-17.004008911054903,0.26556137,0.23188008
42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.401615546229197]}",-8.997874870409545,-15.943825863133528,0.29146275,0.23188008
43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.401615546229197]}",-8.600583096141486,-15.869082946824744,0.38429847,0.23090084
44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.401615546229197]}",-10.10153146246848,-16.516549131141367,0.40316293,0.23090084
45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.401615546229197]}",-10.425190515578556,-17.008054005702544,0.36122745,0.23090084
46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.401615546229197]}",-9.101154955633708,-16.03439725218006,0.32946098,0.23090084
47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.401615546229197]}",-8.963778440674496,-15.298321243011026,0.31437394,0.23090084
48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.410598699070391]}",-9.655827258126944,-16.38172039035276,0.41231248,0.23995459
49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.410598699070391]}",-8.316052512608682,-16.040629103750703,0.27845743,0.23995459
50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.410598699070391]}",-8.46971410189121,-15.91738609360541,0.37858796,0.23995459
51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.410598699070391]}",-9.149803277870324,-15.770101866896718,0.39965874,0.23995459
52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.410598699070391]}",-8.77436480672042,-15.87061216213904,0.29576132,0.23188008
53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.410598699070391]}",-8.915354038975314,-16.03240901847637,0.28156784,0.23188008
54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.410598699070391]}",-9.4367903679863,-16.71728336047952,0.3306164,0.23188008
55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.410598699070391]}",-8.786610313563749,-15.69351539248428,0.40920228,0.23188008
56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.410598699070391]}",-9.599279066467655,-16.34171619354051,0.3337398,0.23188008
57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.410598699070391]}",-10.5153720746538,-17.214232014946667,0.27876052,0.23188008
58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.410598699070391]}",-9.835771814646725,-16.766019613810325,0.28665036,0.23188008
59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.410598699070391]}",-9.136380236609815,-15.756938663553466,0.32834595,0.23188008
60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.410598699070391]}",-8.736553844341895,-15.683034984789703,0.30702063,0.23090084
61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.410598699070391]}",-9.3382334477453,-15.783144801078889,0.36229712,0.23090084
62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.410598699070391]}",-6.548485676650967,-12.82747267386354,0.33963898,0.23090084
63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.410598699070391]}",-8.078985772744808,-15.444081619510092,0.29664308,0.23090084
64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.410598699070391]}",-8.782138257385407,-16.232466489010367,0.29977322,0.23090084
65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.419581851911587]}",-8.596971014337079,-15.34100042449728,0.5529285,0.23995459
66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.419581851911587]}",-9.43685182756318,-16.81188774096533,0.35231856,0.23995459
67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.419581851911587]}",-9.002507568503718,-15.868037871326903,0.377916,0.23995459
68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.419581851911587]}",-8.506705732724496,-15.417267424500697,0.43902653,0.23995459
69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.419581851911587]}",-8.790503342838484,-15.910699638890302,0.28801474,0.23188008
70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.419581851911587]}",-8.363850876607835,-16.133539264237527,0.25798276,0.23188008
71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.419581851911587]}",-9.346359728184597,-16.29172407377823,0.33520266,0.23188008
72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.419581851911587]}",-8.757048852973952,-15.715600187622666,0.33350196,0.23188008
73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.419581851911587]}",-9.442221180187628,-16.356195492634807,0.32044858,0.23188008
74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.419581851911587]}",-9.604537000524928,-16.254594882946897,0.3380878,0.23188008
75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.419581851911587]}",-9.528413729436156,-16.099821669685156,0.31180906,0.23188008
76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.419581851911587]}",-8.5099645389335,-15.295352451158887,0.4401872,0.23188008
77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.419581851911587]}",-8.621238503207946,-15.183784214226089,0.31804335,0.23090084
78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.419581851911587]}",-7.188079010903058,-15.083023456597438,0.31056005,0.23090084
79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.419581851911587]}",-6.052051362592813,-13.633198645431602,0.33999136,0.23090084
80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.419581851911587]}",-9.978275077376134,-17.601664960480576,0.34742942,0.23090084
81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.419581851911587]}",-10.39028112317114,-18.691005667270115,0.34118584,0.23090084
82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0856830231302,15.419581851911587]}",-10.135731413174382,-18.89362826338354,0.33512247,0.23090084
83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9239862719887,15.428565004752782]}",-8.241086745373616,-14.395525090469706,0.5472452,0.23995459
84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.428565004752782]}",-8.185565137875924,-14.510385708417656,0.6371882,0.23995459
85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.428565004752782]}",-8.228426420327251,-14.714695864557164,0.49966538,0.23995459
86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.428565004752782]}",-8.283433034140602,-15.454937280038216,0.47188812,0.23995459
87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.428565004752782]}",-8.4496447163184,-14.78240307458411,0.5295399,0.23995459
88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.428565004752782]}",-9.071960897999883,-16.074732059595604,0.3066732,0.23188008
89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.428565004752782]}",-8.092070921575056,-14.562687993050044,0.4094068,0.23188008
90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.428565004752782]}",-8.465373961946694,-14.986252039502292,0.32073668,0.23188008
91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.428565004752782]}",-7.720869440206998,-15.369632403216212,0.25791454,0.23188008
92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.428565004752782]}",-8.17804270289935,-15.935912799604411,0.33061045,0.23188008
93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.428565004752782]}",-8.116782922189305,-15.011093930654535,0.30091983,0.23188008
94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.428565004752782]}",-6.954252351668464,-14.140341951935952,0.37597346,0.23188008
95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.428565004752782]}",-9.015991710006668,-15.468665939663678,0.37643528,0.23188008
96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.428565004752782]}",-8.840209688634724,-16.050443328642196,0.30702543,0.23090084
97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.428565004752782]}",-9.165446823319137,-15.741032307163804,0.3415496,0.23090084
98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.428565004752782]}",-10.078632315309363,-17.68486529531916,0.35967383,0.23090084
99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.428565004752782]}",-10.155016381504518,-18.801568271751112,0.34895644,0.23090084
100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.428565004752782]}",-10.326273504484655,-18.307027607683988,0.34996128,0.23090084
101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0856830231302,15.428565004752782]}",-10.621336793280392,-19.34505774635355,0.32863888,0.23090084
102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0946661759714,15.428565004752782]}",-10.526014298221687,-19.36461986599381,0.32189304,0.23090084
103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9239862719887,15.437548157593978]}",-9.040330847669711,-15.829544725118884,0.40156084,0.23995459
104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.437548157593978]}",-8.975849281582132,-16.020379416349723,0.30497143,0.23995459
105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.437548157593978]}",-8.594626317196347,-15.284550548330651,0.40151095,0.23995459
106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.437548157593978]}",-8.891927878211375,-15.984678978870628,0.4032348,0.23995459
107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.437548157593978]}",-8.760158607175018,-15.54057620238792,0.4014517,0.23995459
108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.437548157593978]}",-8.520975216026349,-15.58974506641331,0.37227643,0.23188008
109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.437548157593978]}",-9.23020299985723,-15.356178264566408,0.4075843,0.23188008
110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.437548157593978]}",-8.335555960719915,-14.533886565721694,0.4118745,0.23188008
111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.437548157593978]}",-6.980406630091324,-14.412778221135884,0.31819788,0.23188008
112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.437548157593978]}",-7.900110459705884,-15.203499672211915,0.31734517,0.23188008
113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.437548157593978]}",-5.758674335136359,-14.050383088443846,0.30820692,0.23188008
114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.437548157593978]}",-5.874547609449512,-13.824125357937342,0.3085934,0.23188008
115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.437548157593978]}",-8.65779641964816,-15.761574432310276,0.32378057,0.23188008
116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.437548157593978]}",-9.00817259906026,-16.792310477965426,0.3422593,0.23090084
117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.437548157593978]}",-8.909302744171807,-16.54361698787373,0.3525108,0.23090084
118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.437548157593978]}",-10.08538732647543,-18.082451930273788,0.3387121,0.23090084
119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.437548157593978]}",-10.178893999298628,-18.854210706343288,0.32916147,0.23090084
120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.437548157593978]}",-9.82919204590489,-17.86970322916923,0.3387394,0.23090084
121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0856830231302,15.437548157593978]}",-10.174882693599434,-18.525555210715616,0.30560052,0.23090084
122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0946661759714,15.437548157593978]}",-10.340664809537827,-18.70788455268011,0.31409243,0.23090084
123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9239862719887,15.446531310435173]}",-9.511311639294728,-16.61333209227344,0.332626,0.24092668
124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.446531310435173]}",-9.136425832576608,-16.08101048813899,0.3025894,0.24092668
125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.446531310435173]}",-9.356328022253155,-16.51664648454272,0.33267957,0.24092668
126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.446531310435173]}",-8.928173517096985,-15.789251812536,0.38783374,0.24092668
127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.446531310435173]}",-8.714132022166634,-15.33374623196183,0.41277492,0.24092668
128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.446531310435173]}",-8.743339573675453,-15.303425223605792,0.36369082,0.23468718
129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.446531310435173]}",-7.953432103663016,-14.388156958107343,0.35351974,0.23468718
130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.446531310435173]}",-7.4214859930938095,-13.665554766644012,0.35142154,0.23468718
131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.446531310435173]}",-7.04080932531309,-14.25895550080054,0.2856964,0.23468718
132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.446531310435173]}",-6.77229633143392,-13.692298471457704,0.3213165,0.23468718
133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.446531310435173]}",-6.896141286887472,-13.641855354639723,0.31417245,0.23468718
134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.446531310435173]}",-7.733939107785557,-15.214496541918606,0.32188916,0.23468718
135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.446531310435173]}",-9.520019693105745,-18.020511423732927,0.36912122,0.23468718
136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.446531310435173]}",-9.331489667913312,-17.729075047672445,0.35188866,0.2336806
137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.446531310435173]}",-9.914927728909058,-18.9135545885208,0.31815243,0.2336806
138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.446531310435173]}",-10.633436780233442,-19.229866999013115,0.3422234,0.2336806
139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.446531310435173]}",-10.52509946352377,-19.375874108358968,0.33366174,0.2336806
140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.446531310435173]}",-10.430781683167009,-19.374629040878723,0.33420795,0.2336806
141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0856830231302,15.446531310435173]}",-10.706953263969266,-19.400089864949443,0.32824934,0.2336806
142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0946661759714,15.446531310435173]}",-11.010747842017455,-19.770906273695093,0.31723675,0.2336806
143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9239862719887,15.455514463276367]}",-8.770713499827103,-15.118223726889417,0.48438644,0.24092668
144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.455514463276367]}",-8.952381274745854,-15.203591957071431,0.4802405,0.24092668
145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.455514463276367]}",-8.262499864562193,-14.871340308875451,0.4993147,0.24092668
146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.455514463276367]}",-8.59260426244588,-15.172834039880009,0.45482954,0.24092668
147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.455514463276367]}",-7.945273574618609,-14.824403841521477,0.37628648,0.24092668
148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.455514463276367]}",-9.439426707979155,-16.37935827920507,0.37438354,0.23468718
149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.455514463276367]}",-8.969425334190527,-15.696244263331533,0.32041296,0.23468718
150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.455514463276367]}",-5.903186094199192,-14.752832402260914,0.36734694,0.23468718
151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.455514463276367]}",-7.696481778727498,-14.345748405353588,0.46140552,0.23468718
152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.455514463276367]}",-6.94139380451669,-13.900535745786009,0.39715737,0.23468718
153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.455514463276367]}",-5.565682355917439,-13.0307015142173,0.22738239,0.23468718
154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.455514463276367]}",-7.208653110046553,-14.890272583767628,0.2662611,0.23468718
155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.455514463276367]}",-9.300509739782568,-17.001370368800774,0.32939088,0.23468718
156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.455514463276367]}",-9.40326928757001,-17.69272393149496,0.374586,0.2336806
157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.455514463276367]}",-9.757034700156211,-17.996800271842446,0.34158033,0.2336806
158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.455514463276367]}",-10.58515114962036,-19.392602903578908,0.33488968,0.2336806
159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.06771671744782,15.455514463276367]}",-10.183062021561454,-18.699644644240266,0.3539656,0.2336806
160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.455514463276367]}",-10.65753797799019,-19.478873985575117,0.35479453,0.2336806
161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0856830231302,15.455514463276367]}",-10.78927141483091,-18.985587349157264,0.3411693,0.2336806
162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0946661759714,15.455514463276367]}",-10.788576343635183,-19.062126613240046,0.322163,0.2336806
163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9239862719887,15.464497616117564]}",-9.393862990536284,-16.102932228141864,0.42487684,0.24092668
164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.464497616117564]}",-8.994331309671967,-15.663626774376272,0.43656206,0.24092668
165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767109,15.464497616117564]}",-9.19083935198596,-16.060023460471783,0.45630252,0.24092668
166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95093573051228,15.464497616117564]}",-8.80318395152183,-15.366674682914844,0.43531114,0.24092668
167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.464497616117564]}",-8.474229334608852,-15.1527178961532,0.40034217,0.24092668
168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.96890203619466,15.464497616117564]}",-7.4969962595049084,-15.082291137874297,0.2670403,0.23468718
169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.464497616117564]}",-8.273667907877396,-15.472166096070874,0.34700152,0.23468718
170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.464497616117564]}",-7.347868189734946,-14.69694523622319,0.40491706,0.23468718
171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.464497616117564]}",-7.468240741515458,-14.796145162452264,0.4285923,0.23468718
172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.464497616117564]}",-6.208008613491871,-13.68073431659735,0.29982302,0.23468718
173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.01381780040064,15.464497616117564]}",-4.625253307915416,-13.402611660349011,0.23034407,0.23468718
174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02280095324184,15.464497616117564]}",-7.765902663011333,-15.279398668961653,0.26223874,0.23468718
175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.464497616117564]}",-9.252025745882392,-17.148339923181464,0.3640416,0.23468718
176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04076725892423,15.464497616117564]}",-9.371196902890992,-17.15392206489808,0.3601633,0.2336806
177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.464497616117564]}",-8.963497052824945,-16.71618646241947,0.39843106,0.2336806
