system:index,.geo,VV,VH,NDVI,soil_moisture
22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.129753321281669]}",-22.328719933588072,-31.59833029022192,-0.025956526,0.0
23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,8.129753321281669]}",-22.266856541561825,-32.42891833163214,-0.028486345,0.0
24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.129753321281669]}",-21.58060574304583,-31.22997346305198,-0.021819122,0.0
25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.129753321281669]}",-21.38297118836772,-28.90347040177907,-0.0265534,0.0
26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.129753321281669]}",-21.09588403156784,-29.46414693209152,-0.03399293,0.0
27,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.129753321281669]}",-20.698504934791604,-29.499041662172107,-0.016607977,0.0
28,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.129753321281669]}",-20.008497838520423,-29.66479897709319,-0.013831259,0.0
29,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,8.129753321281669]}",-19.366026145690807,-29.451021307818,-0.022821566,0.0
30,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.129753321281669]}",-19.66094422555528,-28.95058848237733,-0.012430178,0.0
31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,8.129753321281669]}",-19.504931295765864,-28.243368826113624,-0.032846715,0.0
32,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.129753321281669]}",-19.98438829982647,-27.0039253066848,-0.028015452,0.0
33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.129753321281669]}",-18.96537367241473,-27.16998727073268,-0.019001883,0.254
34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.129753321281669]}",-6.318244085383161,-14.502807296669532,0.26720497,0.254
35,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.129753321281669]}",-7.661554010129642,-15.07241014956596,0.30024222,0.254
36,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,8.219584849693621]}",-22.271820619423128,-28.138603328203818,-0.013406044,0.0
37,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,8.219584849693621]}",-22.64376208282789,-30.234018595767328,-0.006781553,0.0
38,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.219584849693621]}",-22.55775771679376,-31.5716034032,-0.027763717,0.0
39,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,8.219584849693621]}",-22.60552728857024,-32.37329039984754,-0.01364793,0.0
40,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,8.219584849693621]}",-22.53752827162661,-32.48969278772499,-0.01220363,0.0
41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.219584849693621]}",-22.1462461369346,-31.40186750437321,-0.014479455,0.0
42,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,8.219584849693621]}",-22.29706983354379,-29.601885904663977,-0.03275061,0.0
43,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,8.219584849693621]}",-21.61840132425072,-27.828346385536143,-0.029892387,0.0
44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.219584849693621]}",-21.23609418663998,-28.71293353037751,-0.013421151,0.0
45,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.219584849693621]}",-21.34411201853577,-29.233205327486317,-0.011896431,0.0
46,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.219584849693621]}",-21.278885969068792,-29.39561765850187,-0.023297058,0.0
47,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.219584849693621]}",-20.996066512462647,-29.442119717595897,-0.037256908,0.0
48,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,8.219584849693621]}",-19.9885423046316,-28.593579846910803,-0.042260528,0.0
49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.219584849693621]}",-20.598399783831045,-27.60744060157325,-0.015428282,0.0
50,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.219584849693621]}",-20.18608923767616,-26.406542823776384,-0.0057243193,0.0
51,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.219584849693621]}",-19.86302724686062,-27.32009944742042,-0.03123046,0.254
52,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,8.219584849693621]}",-6.427714390621981,-14.39830243127358,0.30807275,0.254
53,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,8.219584849693621]}",-5.921482165022295,-14.01972297007092,0.22926252,0.254
54,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.219584849693621]}",-6.385959640243515,-13.225685679390017,0.2055767,0.045495877
55,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.219584849693621]}",-7.795374592029758,-15.46272402232159,0.24930371,0.045495877
56,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,8.309416378105574]}",-22.10836110719676,-27.74695698849451,-0.021441605,0.0
57,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,8.309416378105574]}",-22.460367234776253,-29.814028012637493,-0.01669616,0.0
58,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.309416378105574]}",-22.74690009859724,-31.129767130003277,-0.031354547,0.0
59,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,8.309416378105574]}",-23.17502352231676,-32.46883221470613,-0.03936911,0.0
60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.309416378105574]}",-22.78969269817212,-31.73292444327168,-0.0024692656,0.0
61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,8.309416378105574]}",-22.67410327673345,-30.323982433886403,0.0031989764,0.0
62,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,8.309416378105574]}",-21.894280959649656,-27.42998363008785,-0.06187745,0.0
63,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.309416378105574]}",-22.1231698991014,-28.61151364157948,-0.042321645,0.0
64,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.309416378105574]}",-21.945618681278106,-29.353772614398498,-0.012661252,0.0
65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.309416378105574]}",-21.74337971825808,-29.6789440944502,-0.025091479,0.0
66,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.309416378105574]}",-21.358872318932377,-29.728554499847203,-0.0151442075,0.0
67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,8.309416378105574]}",-21.062778446547817,-29.453137643408827,-0.019494586,0.0
68,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.309416378105574]}",-20.9319546203335,-29.10009324451298,-0.024506874,0.0
69,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,8.309416378105574]}",-21.146250950174505,-28.512415749189103,0.0003327787,0.0
70,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.309416378105574]}",-20.65357625442436,-26.034999177974008,-0.021637388,0.254
71,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,8.309416378105574]}",-20.198387878322457,-26.517844159295887,-0.031684097,0.254
72,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.309416378105574]}",-4.650771191213082,-13.839927444949282,0.22807989,0.254
73,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,8.309416378105574]}",-6.470871627331495,-13.67796021981516,0.2764959,0.053165069999999995
74,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.309416378105574]}",-2.3598056592528383,-10.811877804754534,0.25811967,0.046925673
75,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.309416378105574]}",-8.141425171032354,-14.89821882516965,0.2976667,0.046925673
76,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,8.399247906517525]}",-22.11733496609938,-27.169000264704483,-0.02237974,0.0
77,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,8.399247906517525]}",-21.9987657742574,-29.425847707010327,-0.017075207,0.0
78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.399247906517525]}",-22.44712724172773,-31.10861147757665,-0.038450766,0.0
79,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,8.399247906517525]}",-22.67517712469728,-32.711777251775864,-0.012103827,0.0
80,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,8.399247906517525]}",-23.073403537206698,-32.426584510257854,-0.028505312,0.0
81,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.399247906517525]}",-22.67786712517151,-31.783094449632767,-0.018426256,0.0
82,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,8.399247906517525]}",-22.56477882991418,-30.16294075745234,-0.020318506,0.0
83,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,8.399247906517525]}",-22.06059912127184,-27.40231659059675,-0.02136952,0.0
84,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.399247906517525]}",-22.016673308986128,-28.33440394934329,-0.015544041,0.0
85,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.399247906517525]}",-22.11366417500636,-28.992973098474632,-0.035628695,0.0
86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.399247906517525]}",-22.27549342027387,-29.297739549385376,-0.016393442,0.0
87,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.399247906517525]}",-21.376104864382256,-29.42236405899008,-0.017954893,0.0
88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.399247906517525]}",-21.749446208539545,-29.244704774859976,-0.036630627,0.0
89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.399247906517525]}",-21.63700896235133,-28.086191546909163,-0.019650849,0.0
90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.399247906517525]}",-20.731492020266412,-26.19903792134108,-0.0219481,0.254
91,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,8.399247906517525]}",-5.826505371173496,-13.494698438026552,0.27435774,0.254
92,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,8.399247906517525]}",-6.278264126917341,-13.661673540673505,0.3071581,0.04819495
93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.399247906517525]}",-7.711026175508757,-14.478708679868385,0.2644141,0.05524483
94,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.399247906517525]}",-7.815028339955228,-14.543149292096702,0.117410555,0.05524483
95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.41356810183383,8.489079434929478]}",-22.103580690413803,-27.40013431097061,-0.015471684,0.0
96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.489079434929478]}",-22.443692239968644,-30.213253606980107,-0.012673804,0.0
97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,8.489079434929478]}",-22.859158484403007,-31.747839152241063,-0.019737348,0.0
98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,8.489079434929478]}",-23.11196925848381,-32.38916594533075,-0.012589097,0.0
99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,8.489079434929478]}",-22.82280336084215,-32.570725920199834,-0.001549299,0.0
100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.489079434929478]}",-22.957543559985805,-32.053184627014936,-0.0038941747,0.0
101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,8.489079434929478]}",-23.095482841959164,-31.019105414166063,-0.04761905,0.0
102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,8.489079434929478]}",-22.75536217167984,-28.92177923214274,-0.035276074,0.0
103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.489079434929478]}",-22.06233500529524,-28.177415849772636,-0.016151885,0.0
104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.489079434929478]}",-22.511321565610874,-29.49726685283912,-0.044528823,0.0
105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.489079434929478]}",-22.054329456324314,-29.163155827010115,-0.029772514,0.0
106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.489079434929478]}",-3.316585374170465,-11.480563813064446,0.12054002,0.254
107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,8.489079434929478]}",-5.336713892244944,-13.4921485718278,0.23728058,0.254
108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,8.489079434929478]}",-6.109948492313549,-12.871030132042623,0.24503312,0.045782366000000005
109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,8.489079434929478]}",-6.54835913667406,-13.241735396744996,0.17129289,0.045782366000000005
110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.489079434929478]}",-7.215359791676559,-14.29221774844494,0.033037417,0.11273063
111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.489079434929478]}",-5.743643420315044,-12.707626306441096,0.070384994,0.11273063
112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,8.57891096334143]}",-23.14651773572924,-32.4085239934651,-0.023367804,0.0
113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,8.57891096334143]}",-23.06842341522012,-32.54969595883153,-0.009824626,0.0
114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.57891096334143]}",-23.01822356421117,-32.057050032171304,-0.014218039,0.0
115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,8.57891096334143]}",-23.055579807488307,-30.92556535631021,-0.021699676,0.0
116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.57891096334143]}",-22.30068195843592,-27.788990071894453,-0.02538804,0.0
117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.57891096334143]}",-22.46209754217242,-28.628931617132285,-0.025851415,0.0
118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.57891096334143]}",-22.20453162246645,-29.03488930722279,-0.015942665,0.0
119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.57891096334143]}",-22.11689807603293,-29.20238428336737,-0.030490406,0.0
120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,8.57891096334143]}",-21.70594724334216,-29.288785106400127,-0.027323563,0.0
121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.57891096334143]}",-21.636929991523026,-29.249413700059613,-0.04331433,0.254
122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.57891096334143]}",-6.685937799293551,-13.528057064431495,0.2770754,0.254
123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.57891096334143]}",-6.035019307034645,-13.272624721171477,0.19990437,0.12133504
124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,8.57891096334143]}",-6.871053176451584,-13.908537827908848,0.2521912,0.12133504
125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.57891096334143]}",-6.500313075190412,-13.527586270970689,0.23585264,0.067579923
126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.57891096334143]}",-7.040800244653438,-13.687141895136945,0.16684404,0.09634095999999999
127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.57891096334143]}",-2.8402960460952174,-10.099014964649664,0.1880034,0.09634095999999999
128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.668742491753383]}",-22.928237618717095,-29.891581792796263,-0.010812529,0.0
129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,8.668742491753383]}",-23.430779487906072,-31.44292543400087,-0.01985127,0.0
130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,8.668742491753383]}",-23.14121783310881,-32.66316881944306,-0.015923994,0.0
131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.668742491753383]}",-23.343434106394835,-32.43179313373488,-0.03092285,0.0
132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.04238880071749,8.668742491753383]}",-23.09534543866573,-31.612341367265056,0.0035414349,0.0
133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.668742491753383]}",-22.538987962638554,-27.600809557497332,-0.029149316,0.0
134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.668742491753383]}",-22.56656058312802,-28.68760116429413,-0.023404256,0.0
135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.668742491753383]}",-21.93802989651788,-29.39139194123631,-0.028080761,0.0
136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,8.668742491753383]}",-22.34244039656077,-29.4162765837135,-0.02349924,0.0
137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.668742491753383]}",-22.06997108407529,-29.054315514937556,-0.039531324,0.254
138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,8.668742491753383]}",-7.737888457395135,-15.192648248285042,0.21248569,0.254
139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.668742491753383]}",-6.624818900974096,-13.539843247573428,0.24710779,0.254
140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.668742491753383]}",-6.366472160953101,-13.487874085357763,0.21357715,0.10485602
141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.668742491753383]}",-6.652525465216519,-13.240075088801406,0.20837796,0.069225225
142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.668742491753383]}",-5.498184252536363,-11.911842353879,0.19137804,0.06364173000000001
143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.668742491753383]}",-9.57336572378336,-17.001957901932172,0.21710096,0.06364173000000001
144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,8.758574020165334]}",-22.8396980239177,-27.73632260262965,-0.017215269,0.0
145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.758574020165334]}",-22.9877323372406,-29.833566703703102,-0.011546774,0.0
146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,8.758574020165334]}",-23.125778829862565,-31.295454438456566,-0.012861027,0.0
147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86272574389359,8.758574020165334]}",-23.585594425764462,-32.46924483135982,0.004502165,0.0
148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.758574020165334]}",-23.34097590810893,-32.37652756703583,-0.014356202,0.0
149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.758574020165334]}",-22.51306748889637,-27.10191105132128,-0.031677227,0.0
150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.758574020165334]}",-22.420540589903197,-28.09554142087745,-0.01599163,0.0
151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.758574020165334]}",-22.156762516927465,-28.79707458163187,0.0030558724,0.0
152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49154644277725,8.758574020165334]}",-22.547802823542977,-29.220467017795677,-0.01717826,0.0
153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.758574020165334]}",-21.028632533643208,-28.597016622810504,0.014525776,0.16231113
154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,8.758574020165334]}",-6.583958587403261,-13.762973735277104,0.2861039,0.16231113
155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.758574020165334]}",-6.474547810012794,-13.643233740520868,0.25141755,0.14949764
156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.758574020165334]}",-6.298827432825184,-13.52398500122592,0.19857381,0.09009038999999999
157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,8.758574020165334]}",-6.526896177221724,-13.046863644966889,0.18504342,0.09009038999999999
158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.758574020165334]}",-4.673686778138477,-11.611757833003482,0.064437315,0.10394880000000001
159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21019867007287,8.758574020165334]}",-5.364427866025719,-12.227133521829122,0.029717859,0.14087845
160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.758574020165334]}",-8.900837140818336,-16.089605547547453,0.2263012,0.06606059
161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50339963024578,8.848405548577286]}",-22.50585507984116,-27.012114320233053,0.0096682785,0.0
162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59323115865773,8.848405548577286]}",-22.97446905118635,-29.133490805036157,-0.0061398614,0.0
163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68306268706968,8.848405548577286]}",-22.742560981683404,-30.738324908640784,-0.013196009,0.0
164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.77289421548164,8.848405548577286]}",-22.786622217245743,-31.91164149888709,0.004234776,0.0
165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95255727230554,8.848405548577286]}",-22.963665107380912,-32.17643142173777,0.0045798714,0.0
166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13222032912944,8.848405548577286]}",-23.27879466144106,-30.659530957415136,-0.019930016,0.0
167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2220518575414,8.848405548577286]}",-22.390718652254552,-27.08752598860594,-0.044464838,0.0
168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31188338595335,8.848405548577286]}",-22.338517059327025,-28.16529862025848,-0.027125321,0.0
169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4017149143653,8.848405548577286]}",-22.391156773979898,-28.894186392523828,-0.020383693,0.0
170,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5813779711892,8.848405548577286]}",-21.445763332812252,-28.845591364274323,0.0021057846,0.254
171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67120949960116,8.848405548577286]}",-8.172235193274286,-15.501163233546322,0.16762513,0.15496938
172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76104102801311,8.848405548577286]}",-6.627225128762083,-13.64164747260108,0.24854335,0.15496938
173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85087255642506,8.848405548577286]}",-6.45518134995812,-13.516859122773177,0.3038057,0.15496743000000002
174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94070408483701,8.848405548577286]}",-6.4358625912079095,-13.511903192308834,0.22404371,0.08474933
175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03053561324897,8.848405548577286]}",-6.383862339687885,-13.355336895185811,0.17575805,0.08474933
176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12036714166092,8.848405548577286]}",-7.820656540383157,-14.404822383292696,0.14493147,0.073201485
177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30003019848482,8.848405548577286]}",-3.7333496252266514,-10.41624411660884,0.21135312,0.10500451999999999
178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.38986172689677,8.848405548577286]}",-7.906288086940438,-15.382337469481174,0.21618254,0.055227237000000005
179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47969325530873,8.848405548577286]}",-7.658959200178613,-16.337850409076147,0.19276515,0.055227237000000005
