system:index,Elevation,LST,NDVI,NDWI,Rainfall,VH,VV,VV_VH_ratio,VV_minus_VH,soil_moisture,.geo
40,629,25.90705882352944,-0.05828139,0.10586321,0.17504437,-28.17926347074628,-20.06320206468154,0.7119846154073451,8.116061406064741,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11263248165379,15.796874271241787]}"
41,695,30.029411764705912,0.3032103,-0.2918405,0.17504437,-17.095967524000233,-10.158090453464114,0.5941804954416089,6.9378770705361195,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13059878733618,15.796874271241787]}"
42,730,31.456666666666706,0.25304854,-0.3037722,0.17504437,-16.557574269393463,-9.932976877227025,0.5999053191981176,6.624597392166438,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13958194017738,15.796874271241787]}"
43,738,32.27121212121216,0.20867527,-0.24610968,0.17504437,-16.074326562357268,-9.290530415174096,0.5779732282489886,6.783796147183171,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14856509301858,15.796874271241787]}"
44,749,32.690606060606115,0.20241182,-0.27015385,0.17504437,-17.137571715825608,-10.53127371981591,0.6145137651030721,6.6062979960096975,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.15754824585977,15.796874271241787]}"
45,753,32.93727272727273,0.16899781,-0.22374357,0.17504437,-17.181848746579465,-10.532787591962148,0.6130182931600419,6.649061154617318,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870097,15.796874271241787]}"
46,725,33.112424242424254,0.22186853,-0.26566726,0.17504437,-15.72380315115982,-9.248842677482287,0.5882064656094396,6.474960473677534,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.17551455154216,15.796874271241787]}"
47,741,32.88878787878792,0.18128861,-0.2183887,0.19715288,-18.57489051213641,-9.518905769745368,0.512460935558459,9.055984742391042,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.50177808845253,15.78789111840059]}"
48,748,33.30333333333334,0.21925576,-0.21043803,0.19715288,-18.077313523633748,-9.45395449112686,0.5229734207335087,8.623359032506889,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5197443941349,15.78789111840059]}"
49,752,33.60875000000004,0.19389269,-0.19058807,0.19715288,-18.4324550372411,-9.72503626984496,0.5276039599823469,8.707418767396138,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5287275469761,15.78789111840059]}"
50,771,33.25969696969702,0.2010219,-0.2319639,0.19715288,-16.568270096088376,-9.456437236210832,0.5707558593243488,7.111832859877545,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.54669385265849,15.78789111840059]}"
51,794,33.456666666666706,0.24664673,-0.28233117,0.19715288,-17.84935638362207,-9.744322404204286,0.5459200990095826,8.105033979417783,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55567700549969,15.78789111840059]}"
52,800,33.72696969696972,0.21914503,-0.26372296,0.19715288,-17.265886018256605,-9.35411794008965,0.5417687763141023,7.911768078166956,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.57364331118208,15.78789111840059]}"
53,806,33.04625000000004,0.2869135,-0.31480938,0.20156804,-17.550129955122628,-8.181347487437312,0.4661701940873262,9.368782467685316,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60059276970567,15.78789111840059]}"
54,812,34.216875000000016,0.17243005,-0.15861383,0.20156804,-16.635482920254187,-8.4921415832819,0.5104836225068325,8.143341336972288,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.61855907538806,15.78789111840059]}"
55,720,34.58212121212125,0.22045772,-0.22749777,0.20156804,-16.08186127171315,-8.256210639443694,0.5133865104262391,7.825650632269458,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.63652538107044,15.78789111840059]}"
56,697,34.28090909090912,0.2425709,-0.2639903,0.20156804,-14.76614815711146,-6.2909004433474935,0.4260353056472456,8.475247713763967,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.64550853391164,15.78789111840059]}"
57,699,34.02352941176474,0.19731525,-0.2245237,0.20156804,-15.42757728157397,-6.6419592238960465,0.43052509818433476,8.785618057677924,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.65449168675283,15.78789111840059]}"
58,768,34.27941176470591,0.18970765,-0.24177763,0.20156804,-17.619875948327294,-8.92815436619276,0.5067092635825473,8.691721582134534,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69042429811762,15.78789111840059]}"
59,725,34.63470588235299,0.18119788,-0.24747625,0.18845132,-16.989779936595966,-8.89210646512806,0.5233797317159167,8.097673471467905,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.70839060380001,15.78789111840059]}"
60,689,34.2017647058824,0.21020722,-0.2511148,0.18845132,-15.479887855336676,-7.900033211874903,0.5103417599470125,7.579854643461773,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.71737375664121,15.78789111840059]}"
61,660,34.069411764705876,0.24724144,-0.259847,0.18845132,-16.904407577446232,-9.274172619677717,0.5486245274901717,7.630234957768515,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.74432321516478,15.78789111840059]}"
62,664,33.340857142857146,0.25239417,-0.24983923,0.18845132,-16.524204653066963,-9.15731707754406,0.5541759660937402,7.366887575522902,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.75330636800598,15.78789111840059]}"
63,667,33.092285714285765,0.24534617,-0.22488232,0.18845132,-16.80991301499473,-9.071555822317887,0.5396551317205451,7.738357192676844,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,15.78789111840059]}"
64,660,33.905675675675695,0.19398342,-0.20148337,0.18845132,-16.86586799681301,-9.112475763492501,0.5402909453112288,7.753392233320508,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78923897937077,15.78789111840059]}"
65,672,34.73628571428577,0.20977908,-0.25309944,0.1811384,-18.17008690698529,-10.481051319589255,0.5768300048999727,7.6890355873960345,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.81618843789435,15.78789111840059]}"
66,683,34.21764705882356,0.15239091,-0.1746124,0.1811384,-17.4307351060136,-9.725721564545836,0.5579639358520493,7.705013541467764,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.83415474357675,15.78789111840059]}"
67,669,33.970588235294144,0.16159596,-0.22004765,0.1811384,-16.54992789638898,-9.700554137724549,0.5861387553139193,6.849373758664431,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.84313789641794,15.78789111840059]}"
68,678,33.16459459459463,0.16020045,-0.14649382,0.1811384,-17.24839058210295,-9.85468478480034,0.571339380210095,7.39370579730261,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.86110420210032,15.78789111840059]}"
69,658,33.14542857142857,0.17853601,-0.1818102,0.1811384,-16.203033711575735,-9.138695902235776,0.5640114107586488,7.064337809339959,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87008735494152,15.78789111840059]}"
70,650,32.456666666666706,0.22453475,-0.21792464,0.1811384,-15.465361871322877,-7.2688406663241025,0.4700077972182839,8.196521204998774,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.87907050778271,15.78789111840059]}"
71,651,32.750588235294174,0.19331224,-0.20320758,0.1811384,-17.74379369821737,-10.133767353279245,0.5711161618328178,7.610026344938126,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.88805366062391,15.78789111840059]}"
72,665,32.8461111111111,0.20466162,-0.25291994,0.17545405,-17.43425874278551,-9.60671118987235,0.5510249292272156,7.82754755291316,5.2124867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.9060199663063,15.78789111840059]}"
73,661,32.17277777777781,0.24193108,-0.25333646,0.17545405,-16.681824414963568,-8.387108207801681,0.502769241491264,8.294716207161887,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.93296942482989,15.78789111840059]}"
74,627,27.305000000000007,-0.052048333,0.123294145,0.17545405,-27.024527380996837,-20.60251419646961,0.7623635339116764,6.422013184527227,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95991888335348,15.78789111840059]}"
75,629,28.189428571428607,0.1737374,-0.17206843,0.17545405,-23.85239436819611,-16.283467885672543,0.6826764489264151,7.568926482523565,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97788518903586,15.78789111840059]}"
76,636,28.641428571428605,0.18445298,-0.16903691,0.17545405,-25.57805683975916,-18.907114537639828,0.7391927641762898,6.670942302119332,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,15.78789111840059]}"
77,650,30.476666666666688,0.19598843,-0.2397363,0.17545405,-17.531532813708566,-10.729270073336291,0.6119984023842269,6.802262740372274,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.99585149471825,15.78789111840059]}"
78,644,30.8344444444445,0.24401881,-0.278774,0.17422886,-17.30398593391621,-10.87361543456391,0.628387903000509,6.4303704993523,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00483464755945,15.78789111840059]}"
79,621,26.341111111111104,-0.043499492,0.1130146,0.17422886,-28.236632876561174,-20.773450873447125,0.7356915027460965,7.463182003114049,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,15.78789111840059]}"
80,623,27.11470588235295,0.16162072,-0.1634733,0.17422886,-25.906907595963975,-18.228057533129817,0.7035983536672497,7.678850062834158,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.04975041176543,15.78789111840059]}"
81,629,27.232352941176487,0.006010219,0.03497977,0.17422886,-27.875147492410452,-20.487264494681867,0.7349652410004259,7.387882997728585,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05873356460663,15.78789111840059]}"
82,635,29.265428571428572,0.2504087,-0.24535362,0.17422886,-17.356523509112296,-10.023745780761972,0.5775203643459726,7.332777728350324,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07669987028902,15.78789111840059]}"
83,627,27.52885714285719,0.27191052,-0.26743433,0.17422886,-21.325519154169367,-13.285952620625507,0.6230072301910624,8.03956653354386,5.5058837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.0946661759714,15.78789111840059]}"
84,621,26.95941176470592,-0.01480611,0.085581325,0.17504437,-28.625495558097093,-20.861393775598003,0.7287696987903179,7.76410178249909,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.1036493288126,15.78789111840059]}"
85,626,26.029411764705912,0.016385304,0.09997252,0.17504437,-28.25197615120862,-20.134743312495136,0.7126844226659087,8.117232838713484,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11263248165379,15.78789111840059]}"
86,636,26.466470588235325,0.060343087,-0.02261005,0.17504437,-23.751197375772563,-15.734220061640865,0.6624600778102486,8.016977314131697,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,15.78789111840059]}"
87,642,28.367647058823536,0.25801072,-0.2661513,0.17504437,-18.530694162100904,-11.338005929182602,0.6118500381044097,7.192688232918302,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13059878733618,15.78789111840059]}"
88,653,30.090000000000032,0.3083479,-0.2869644,0.17504437,-17.45120856071024,-10.811742206654664,0.6195411721223875,6.639466354055575,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13958194017738,15.78789111840059]}"
89,663,31.58212121212125,0.26148188,-0.26301074,0.17504437,-17.13874955129853,-10.002223842137255,0.5836028942601258,7.136525709161276,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14856509301858,15.78789111840059]}"
90,676,32.193030303030355,0.25075838,-0.24048924,0.17504437,-17.359684171366112,-9.881230770361636,0.5692056763717054,7.478453401004476,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.15754824585977,15.78789111840059]}"
91,684,32.47848484848487,0.28492457,-0.26396278,0.17504437,-16.984366462379157,-10.122426642828156,0.5959849409308031,6.861939819551001,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870097,15.78789111840059]}"
92,661,32.67787878787885,0.3020816,-0.3061143,0.17504437,-17.099557912504217,-9.951200676022454,0.5819566053661271,7.148357236481763,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.17551455154216,15.78789111840059]}"
93,646,32.97303030303033,0.2616284,-0.29288775,0.17504437,-16.955148735109226,-9.644058403096947,0.5687982189815228,7.311090332012279,7.7016635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.19348085722456,15.78789111840059]}"
94,742,32.657428571428625,0.179214,-0.21101816,0.19715288,-18.20333116433867,-9.204436110952072,0.5056456990127208,8.9988950533866,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.50177808845253,15.778907965559396]}"
95,760,33.06151515151521,0.23662747,-0.22735797,0.19715288,-15.615518445782476,-6.324194210596705,0.4049941878365734,9.29132423518577,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5197443941349,15.778907965559396]}"
96,763,33.00000000000006,0.22440806,-0.2317639,0.19715288,-17.33341634708333,-9.574411450086647,0.5523672459236647,7.759004896996682,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5287275469761,15.778907965559396]}"
97,771,33.07812500000006,0.19400388,-0.22543173,0.19715288,-16.760598161082314,-9.141554217939792,0.5454193299118792,7.619043943142522,4.2362123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,15.778907965559396]}"
98,812,33.42375000000004,0.21053934,-0.202359,0.19715288,-17.622107519859448,-10.274898054637362,0.5830686280320297,7.347209465222086,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.56466015834089,15.778907965559396]}"
99,823,33.67375000000004,0.20260882,-0.2222976,0.19715288,-17.9725181964037,-9.916444226577426,0.5517559708778987,8.056073969826276,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.57364331118208,15.778907965559396]}"
100,838,33.881875000000036,0.23578241,-0.24126308,0.19715288,-17.29073477878199,-9.253698767438637,0.5351825058813663,8.037036011343352,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402328,15.778907965559396]}"
101,847,33.71875000000006,0.25867987,-0.30065417,0.19715288,-17.310148482672957,-9.868008397224047,0.5700706962220276,7.44214008544891,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.59160961686447,15.778907965559396]}"
102,761,32.917272727272746,0.24169686,-0.255845,0.20156804,-15.521698779972601,-7.941246263105494,0.5116222377251617,7.580452516867107,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.60957592254687,15.778907965559396]}"
103,717,33.42941176470589,0.22338204,-0.22582993,0.20156804,-16.11785277704025,-8.632919616403658,0.5356122639798013,7.484933160636594,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,15.778907965559396]}"
104,705,33.72294117647061,0.187918,-0.1906213,0.20156804,-15.593948536959601,-7.432558822208386,0.47663097031468943,8.161389714751216,3.318085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.63652538107044,15.778907965559396]}"
105,689,33.64941176470592,0.2423401,-0.23057128,0.20156804,-16.934701910578106,-9.275244475921333,0.5477063915797441,7.6594574346567725,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,15.778907965559396]}"
106,693,33.66294117647061,0.22007886,-0.23100746,0.20156804,-16.367548402560534,-8.972500395246177,0.5481884137176294,7.395048007314356,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.68144114527642,15.778907965559396]}"
107,718,34.035294117647084,0.19799978,-0.23769976,0.20156804,-17.369146024443484,-9.105826190275415,0.5242529585197134,8.263319834168069,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69042429811762,15.778907965559396]}"
108,730,34.24058823529418,0.1843568,-0.23069116,0.20156804,-17.38450405419122,-9.012738043277508,0.5184351543870838,8.37176601091371,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.69940745095882,15.778907965559396]}"
109,682,33.43294117647065,0.22470877,-0.22840396,0.18845132,-16.19587920492144,-8.454811132536237,0.5220347117658839,7.741068072385202,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.71737375664121,15.778907965559396]}"
110,672,33.555294117647065,0.2247262,-0.2530935,0.18845132,-16.573206250124066,-8.48289799384417,0.5118441094511008,8.090308256279895,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7263569094824,15.778907965559396]}"
111,661,32.95628571428574,0.21497084,-0.2073638,0.18845132,-16.706074868757785,-8.56949647712959,0.5129569060626862,8.136578391628195,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.74432321516478,15.778907965559396]}"
112,664,33.8231428571429,0.15689898,-0.20189252,0.18845132,-17.582437539421527,-9.584467678062433,0.5451159804534,7.997969861359094,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.77127267368837,15.778907965559396]}"
113,665,34.23228571428575,0.19115743,-0.17754681,0.18845132,-16.790816105142163,-8.940344978490046,0.5324544633510743,7.850471126652117,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78025582652957,15.778907965559396]}"
114,656,33.938888888888926,0.19065784,-0.21511795,0.18845132,-16.586442041888137,-8.617412905257146,0.5195455953419273,7.969029136630992,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.78923897937077,15.778907965559396]}"
115,664,34.36111111111114,0.17991133,-0.20769662,0.1811384,-16.941910994456208,-9.76283570203067,0.5762535114973335,7.179075292425537,5.3590937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505316,15.778907965559396]}"
